yearterm,subject,crse,sec,onlinefcq,bdcontinedcrse,instructor_last,instructor_first,formsrequested,formsreturned,percentage_passed,courseoverall,courseoverall_sd,instructoroverall,instructoroverall_sd,hoursperwkinclclass,priorinterest,instreffective,availability,challenge,howmuchlearned,instrrespect,course_title,courseoverall_old,courseoverall_sd_old,instroverall_old,instroverall_sd_old,r_fair,r_access,workload,r_divstu,r_diviss,r_presnt,r_explan,r_assign,r_motiv,r_learn,r_complx,campus,college,asdiv,level,fcqdept,instr_group,i_num
20144,HUMN,4010,001,,,GORDON,PAUL,21,20,1,5.6494140625,0.5870361328125,5.5,0.8271484375,13-15,4.75,5.44921875,5.44921875,4.7998046875,5.25,5.849609375,HITCHCOCK AND FREUD,,,,,,,,,,,,,,,,BD,AS,AH,UD,HUMN,TTT,1
20144,IAFS,1000,200,OL,,MARTIN,JESSICA,31,8,1,4.375,1.767578125,4.5,1.603515625,7-9,4.75,4,4.75,3.375,4.625,5.625,GLOBAL ISSUES & INTL AFF,,,,,,,,,,,,,,,,BD,AS,SS,LD,IAFS,OTH,1
20144,IAFS,3000,001,,,YOUNG,GREG,15,12,1,5.416015625,0.66845703125,5.5830078125,0.66845703125,16+,4.666015625,5.666015625,5.666015625,5.2724609375,5.5830078125,6,SP TPC: INTERNATIONAL AF,,,,,,,,,,,,,,,,BD,AS,SS,UD,IAFS,OTH,1
20144,IAFS,3000,100,OL,,DUNN,ELIZABETH,13,2,1,5,0,5,0,7-9,6,5.5,5.5,4.5,4.5,6,SP TPC: INTERNATIONAL AF,,,,,,,,,,,,,,,,BD,AS,SS,UD,IAFS,TTT,1
20144,IAFS,3500,840,OL,,ZEILER,THOMAS,15,8,1,5.875,0.353515625,6,0,7-9,5,6,5.875,4.375,5.625,6,FRENCH CONNECTIONS,,,,,,,,,,,,,,,,BD,AS,SS,UD,IAFS,TTT,1
20144,IAFS,4500,100,,,KANNER,MICHAEL,15,12,1,5.166015625,0.5772705078125,5.3330078125,0.4923095703125,10-12,5,5.3330078125,5.75,5.416015625,5.25,5.666015625,THE POST-COLD WAR WORLD,,,,,,,,,,,,,,,,BD,AS,SS,UD,IAFS,OTH,1
20144,INBU,3300,200,,,ADAMS,HEATHER,17,13,1,5.615234375,0.50634765625,5.7685546875,0.4384765625,7-9,4.4609375,5.5,5.69140625,4.3076171875,5.1533203125,6,INTNL BUSINESS & MGMT,,,,,,,,,,,,,,,,BD,BU,,UD,BU,OTH,1
20144,INBU,3301,800,OL,,JENNINGS,TRACY,17,12,1,5.666015625,0.4923095703125,5.8173828125,0.40447998046875,13-15,5.25,5.666015625,5.916015625,4.5830078125,5.666015625,6,DOING BUSINESS IN CHINA,,,,,,,,,,,,,,,,BD,BU,,UD,BU,OTH,1
20144,INBU,4151,800,OL,,SEWARD,LORI,18,10,1,5.3994140625,0.516357421875,4.8994140625,1.100341796875,4-6,4.8994140625,4.8994140625,5.19921875,3.69970703125,5.099609375,5.8994140625,INTERNATIONAL OPER: HONG,,,,,,,,,,,,,,,,BD,BU,,UD,BU,OTH,1
20144,INBU,4151,800,OL,,LAWRENCE,STEPHEN,18,10,1,5.19921875,0.7886962890625,5.2998046875,0.6749267578125,4-6,5,5.19921875,5.19921875,4,5.19921875,5.8994140625,INTERNATIONAL OPER: HONG,,,,,,,,,,,,,,,,BD,BU,,UD,BU,TTT,2
20144,INBU,4200,100,,,KLINE,BRUCE,10,9,1,4.77734375,1.0927734375,4.77734375,0.833251953125,10-12,4.1103515625,5,5.666015625,5.1103515625,5.2216796875,6,INTL FINANCIAL MGMT,,,,,,,,,,,,,,,,BD,BU,,UD,BU,OTH,1
20144,INBU,4825,840,OL,,MUELLER,ERICK,7,4,1,5.75,0.5,5.5,1,16+,5.5,6,6,5.75,6,6,EXPERIMENTAL SEMINAR,,,,,,,,,,,,,,,,BD,BU,,UD,BU,OTH,1
20144,IPHY,2420,001,,,BRADY,HEATHER,80,61,1,5.09765625,1.178955078125,5.2294921875,1.370849609375,13-15,4.376953125,5.1962890625,5.0810546875,4.392578125,5.1494140625,5.392578125,NUTRITION FOR HEALTH & P,,,,,,,,,,,,,,,,BD,AS,NS,LD,IPHY,OTH,1
20144,IPHY,2800,100,,,HOBBS,STEVEN,19,18,1,4.666015625,0.840087890625,5.3330078125,0.766845703125,10-12,2.61083984375,5,4.888671875,4.5546875,4.888671875,5.9443359375,INTRODUCTION TO STATISTI,,,,,,,,,,,,,,,,BD,AS,NS,LD,IPHY,OTH,1
20144,IPHY,2800,110,OL,,DOUCETTE,MARGARET,19,8,1,5,0.92578125,5.875,0.353515625,10-12,2.625,5.375,5.75,4.875,5.25,6,INTRODUCTION TO STATISTI,,,,,,,,,,,,,,,,BD,AS,NS,LD,IPHY,TA,1
20144,IPHY,3410,100,,,BUSTAMANTE,HEIDI,81,76,1,5.18359375,0.7430419921875,5.5126953125,0.6630859375,10-12,4.8125,5.3154296875,5.5,4.9208984375,5.341796875,5.986328125,INTRO HUMAN ANATOMY,,,,,,,,,,,,,,,,BD,AS,NS,UD,IPHY,OTH,1
20144,IPHY,3415,101,,,NAU,SHANE,16,11,1,4.181640625,1.327880859375,5,1,16+,4.8173828125,4.908203125,4.7265625,4.7265625,5,5.8173828125,HUMAN ANATOMY LAB,,,,,,,,,,,,,,,,BD,AS,NS,UD,IPHY,TA,1
20144,IPHY,3415,102,OL,,CAHA,DAVID,13,7,1,4.7138671875,1.603515625,4.28515625,1.603515625,16+,5.427734375,5.142578125,5.142578125,6,5.7138671875,5.7138671875,HUMAN ANATOMY LAB,,,,,,,,,,,,,,,,BD,AS,NS,UD,IPHY,TA,1
20144,IPHY,3415,103,,,DAWUD,LAMYAA,12,11,1,5.0908203125,0.7005615234375,5.7265625,0.467041015625,16+,5.0908203125,5.7265625,5.7265625,5.36328125,5.7265625,6,HUMAN ANATOMY LAB,,,,,,,,,,,,,,,,BD,AS,NS,UD,IPHY,TA,1
20144,IPHY,3415,104,,,AKACEM,LAMEESE,14,13,1,5.69140625,0.63037109375,5.7685546875,0.83203125,16+,5.4609375,5.5380859375,5.7685546875,5.5380859375,5.845703125,6,HUMAN ANATOMY LAB,,,,,,,,,,,,,,,,BD,AS,NS,UD,IPHY,TA,1
20144,IPHY,3430,100,,,BUSTAMANTE,HEIDI,32,30,1,5.166015625,0.647705078125,5.3994140625,0.674560546875,10-12,4.9326171875,5.232421875,5.4658203125,5.033203125,5.19921875,6,INTRO HUMAN PHYSIOLOGY,,,,,,,,,,,,,,,,BD,AS,NS,UD,IPHY,OTH,1
20144,IPHY,3435,201,,,TRIBBLE,REBECCA,12,11,1,4.6357421875,0.8089599609375,6,0,13-15,4.4541015625,5.8173828125,6,5,5.2724609375,6,PHYSIOLOGY LAB,,,,,,,,,,,,,,,,BD,AS,NS,UD,IPHY,TA,1
20144,IPHY,3435,202,,,PETERMAN,JAMES,9,0,,,,,,,,,,,,,,,,,,,,,,PHYSIOLOGY LAB,,,,,,,BD,AS,NS,UD,IPHY,TA,1
20144,IPHY,3435,203,,,HERRERA,JONATHAN,13,0,,,,,,,,,,,,,,,,,,,,,,PHYSIOLOGY LAB,,,,,,,BD,AS,NS,UD,IPHY,TA,1
20144,IPHY,3440,001,,,NELSON,SUZANNE,39,38,1,5,1.03955078125,4.89453125,1.085205078125,13-15,5.130859375,5.2890625,4.68359375,4.1572265625,4.947265625,5.9208984375,CLINICAL NUTRITION,,,,,,,,,,,,,,,,BD,AS,NS,UD,IPHY,OTH,1
20144,IPHY,3470,100,,,CASAGRAND,JANET,39,33,1,5,0.9013671875,5.2421875,0.9691162109375,13-15,4.96875,5,5.666015625,4.9384765625,4.9384765625,5.787109375,HUMAN PHYSIOLOGY 1,,,,,,,,,,,,,,,,BD,AS,NS,UD,IPHY,OTH,1
20144,IPHY,3480,200,,,BUSTAMANTE,HEIDI,48,45,1,5.3994140625,0.750732421875,5.7265625,0.585205078125,13-15,4.9775390625,5.421875,5.7998046875,5.35546875,5.5546875,6,HUMAN PHYSIOLOGY 2,,,,,,,,,,,,,,,,BD,AS,NS,UD,IPHY,OTH,1
20144,IPHY,3660,001,,,SHERWOOD,DAVID,24,22,1,5.2724609375,0.702392578125,5.9541015625,0.21319580078125,13-15,4.3173828125,5.681640625,5.8173828125,5,5.36328125,6,DYNAMICS MOTOR LEARNING,,,,,,,,,,,,,,,,BD,AS,NS,UD,IPHY,TTT,1
20144,IPHY,3700,300,OL,,BOYKO,MARIE,5,2,1,5,0,6,0,10-12,4,5.5,5.5,4.5,4.5,6,SCI WRTG / INTEGRATIVE P,,,,,,,,,,,,,,,,BD,AS,NS,UD,IPHY,OTH,1
20144,IPHY,3700,301,OL,,BOYKO,MARIE,14,8,1,2.75,1.6689453125,3.375,1.995361328125,13-15,3.625,3.125,4.75,4.75,3.625,5.5,SCI WRTG / INTEGRATIVE P,,,,,,,,,,,,,,,,BD,AS,NS,UD,IPHY,OTH,1
20144,IPHY,4440,200,,,SHI,JIA,23,19,1,3.21044921875,1.618408203125,2.4736328125,1.576416015625,13-15,4.841796875,3.10498046875,3.21044921875,4.68359375,3.7890625,5.68359375,ENDOCRINOLOGY,,,,,,,,,,,,,,,,BD,AS,NS,UD,IPHY,OTH,1
20144,IPHY,4440,210,,,ADAMS,BRETT,23,0,,,,,,,,,,,,,,,,,,,,,,ENDOCRINOLOGY,,,,,,,BD,AS,NS,UD,IPHY,TA,1
20144,IPHY,4720,200,,,ENOKA,ROGER,24,23,1,5.173828125,0.716796875,5.34765625,0.8846435546875,16+,4.1298828125,4.9560546875,5,5.4345703125,5.4345703125,6,NEUROPHYSIOLOGY,,,,,,,,,,,,,,,,BD,AS,NS,UD,IPHY,TTT,1
20144,IPHY,4720,210,,,KNOBLAUCH,KRISTI,9,0,,,,,,,,,,,,,,,,,,,,,,NEUROPHYSIOLOGY,,,,,,,BD,AS,NS,UD,IPHY,TA,1
20144,IPHY,4720,211,,,CAHA,DAVID,15,0,,,,,,,,,,,,,,,,,,,,,,NEUROPHYSIOLOGY,,,,,,,BD,AS,NS,UD,IPHY,TA,1
20144,ITAL,1010,400,OL,,CORDA,GIORGIO,13,8,1,5.5,1.06884765625,6,0,16+,5,5.875,6,5.125,5.375,5.875,BEGINNING ITALIAN 1,,,,,,,,,,,,,,,,BD,AS,AH,LD,FREN,OTH,1
20144,ITAL,1500,300,OL,,FERME,VALERIO,12,4,1,5.75,0.5,6,0,4-6,4,5.75,5.5,4,5.5,6,INTRO TO ITALIAN CULTURE,,,,,,,,,,,,,,,,BD,AS,AH,LD,FREN,TTT,1
20144,ITAL,2110,200,,,CRAVEN,PRISCILLA,8,8,1,5.375,0.7440185546875,5.75,0.462890625,10-12,5.375,5.75,5.5,4.875,5.25,6,INT ITAL RDG/GMMR/COMP I,,,,,,,,,,,,,,,,BD,AS,AH,LD,FREN,OTH,1
20144,ITAL,4147,800,OL,,MAGNANINI,SUZANNE,11,8,1,6,0,6,0,13-15,4.5,5.75,5.75,5.125,5.75,6,VISUALIZING DANTE'S INFE,,,,,,,,,,,,,,,,BD,AS,AH,UD,FREN,TTT,1
20144,ITAL,4350,200,,,FERME,VALERIO,12,11,1,5.7265625,0.467041015625,6,0,7-9,4.4541015625,5.6357421875,5.8173828125,5.2724609375,5.7265625,6,ITALIAN-AMERICAN EXPERIE,,,,,,,,,,,,,,,,BD,AS,AH,UD,FREN,TTT,1
20144,JOUR,1001,100,,,BROWNE,JEFFREY,13,11,1,4.4541015625,1.1279296875,5.7265625,0.467041015625,10-12,3.90869140625,4.8173828125,5.4541015625,3.181640625,4.6357421875,5.6357421875,CONTEMP MEDIA ANALYSIS,,,,,,,,,,,,,,,,BD,JR,,LD,JR,OTH,1
20144,JOUR,4272,001,,,WHITT,JAN,26,25,1,5.8798828125,0.33160400390625,5.919921875,0.27685546875,10-12,4.759765625,5.7998046875,5.83984375,4.8798828125,5.599609375,6,PRINCIPLES OF PUBLIC REL,,,,,,,,,,,,,,,,BD,JR,,UD,JR,TTT,1
20144,JOUR,4502,300,OL,,SKEWES,ELIZABETH,4,1,1,6,,6,,16+,6,6,6,6,6,6,REPORTING 3,,,,,,,,,,,,,,,,BD,JR,,UD,JR,TTT,1
20144,JOUR,4651,200,OL,,VOAKES,PAUL,21,9,1,4.888671875,0.7816162109375,5.666015625,0.70703125,7-9,4.5546875,5.4443359375,5.888671875,4.77734375,5.3330078125,6,MEDIA LAW,,,,,,,,,,,,,,,,BD,JR,,UD,JR,TTT,1
20144,JOUR,4711,100,,,STEVENS,JOHN,7,7,1,5.5712890625,0.534423828125,5.8564453125,0.3779296875,7-9,5.28515625,5.8564453125,6,4.5,5,6,MEDIA & CULTURE,,,,,,,,,,,,,,,,BD,JR,,UD,JR,TTT,1
20144,JOUR,4871,101,,,MCLEAN,POLLY,13,11,1,5.544921875,1.50732421875,5.544921875,1.50732421875,7-9,5.2724609375,5.544921875,5.36328125,5,5.181640625,5.908203125,SPECIAL TOPICS,,,,,,,,,,,,,,,,BD,JR,,UD,JR,TTT,1
20144,JPNS,2110,101,,,KANEYASU,MICHIKO,14,14,1,5.7138671875,0.6112060546875,5.927734375,0.2672119140625,13-15,5.7138671875,5.927734375,6,5.28515625,5.8564453125,6,INTERMEDIATE JAPANESE 1,,,,,,,,,,,,,,,,BD,AS,AH,LD,EALL,OTH,1
20144,JPNS,2120,201,OL,,SCHIBLI,HISAKO,17,9,1,5.4443359375,0.5269775390625,5.3330078125,0.70703125,13-15,5.666015625,5.1103515625,5.888671875,5.1103515625,5.5546875,6,INTERMEDIATE JAPANESE 2,,,,,,,,,,,,,,,,BD,AS,AH,LD,EALL,OTH,1
20144,JPNS,3851,001,,,DUMAS,RAECHEL,23,19,1,5.3154296875,0.94580078125,5.4208984375,0.9014892578125,13-15,5.0517578125,5.3681640625,5.578125,4.3154296875,5.0517578125,5.68359375,JAPANESE POPULAR CULTURE,,,,,,,,,,,,,,,,BD,AS,AH,UD,EALL,OTH,1
20144,JWST,4302,810,OL,,SHNEER,DAVID,11,7,1,5.7138671875,0.4879150390625,6,0,16+,5,6,6,5.28515625,5.8564453125,6,JUSTICE HMN RTS DEMOC I,,,,,,,,,,,,,,,,BD,AS,AH,UD,JWST,TTT,1
20144,LAWS,7051,100,OL,,BAUER,AMY,8,4,1,5.25,0.9573974609375,5,1.4140625,10-12,4,4.75,4.5,4.75,5.25,5.75,TRANSACTIONAL DRAFTING,,,,,,,,,,,,,,,,BD,LW,,GR,LW,OTH,1
20144,LAWS,8458,002,OL,,STAFFORD,GABRIELLE,10,3,1,5.3330078125,0.5772705078125,5.3330078125,0.5772705078125,13-15,3.66650390625,5,6,4.666015625,5,6,SEM LAW & LIT,,,,,,,,,,,,,,,,BD,LW,,GR,LW,OTH,1
20144,LING,1000,100,,,AVELAR,MARCUS,19,15,1,5.666015625,0.6171875,5.927734375,0.2672119140625,7-9,3.599609375,5.732421875,6,4.1328125,5.06640625,5.732421875,LANGUAGE IN U.S. SOCIETY,,,,,,,,,,,,,,,,BD,AS,SS,LD,LING,OTH,1
20144,LING,1020,200,,,BEER,SAMUEL,17,12,1,5.5,1,5.666015625,0.8875732421875,7-9,4.25,5.416015625,5.5830078125,3.91650390625,5.3330078125,5.666015625,LANGUAGES OF THE WORLD,,,,,,,,,,,,,,,,BD,AS,SS,LD,LING,OTH,1
20144,LING,2000,100,,,WILLIAMS,NICHOLAS,14,10,1,4.69921875,1.159423828125,4.8994140625,0.994384765625,10-12,3.89990234375,4.2998046875,5.69921875,5.19921875,5,5.8994140625,INTRO TO LINGUISTICS,,,,,,,,,,,,,,,,BD,AS,SS,LD,LING,OTH,1
20144,MATH,1011,100,,,KHALILI,SAEED,20,17,1,4.587890625,1.325439453125,5.1171875,0.927490234375,10-12,2.7646484375,4.4697265625,5.2939453125,5.1171875,4.8818359375,5.9375,FUND/TECH COLL ALGEBRA,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,1
20144,MATH,1011,200,OL,,DOUTHITT,CAMERON,21,5,1,1.7998046875,0.8365478515625,2.19970703125,1.64306640625,13-15,2.39990234375,2.19970703125,3.7998046875,2.7998046875,2.39990234375,4.7998046875,FUND/TECH COLL ALGEBRA,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,OTH,1
20144,MATH,1012,001,,,SHAULIS,DELPHY,25,22,1,5.1357421875,0.9407958984375,5.7265625,0.455810546875,10-12,2.0908203125,5.181640625,5.7265625,4.0908203125,4.7724609375,5.9541015625,QUANT REASON/MATH SKILLS,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,OTH,1
20144,MATH,1012,002,,,SANDERSON,NICOLE,25,23,1,5.216796875,0.90234375,5.4775390625,0.9471435546875,13-15,2.39111328125,5.4775390625,5.564453125,4.173828125,4.564453125,5.9560546875,QUANT REASON/MATH SKILLS,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,OTH,1
20144,MATH,1012,100,,,LAMAR,JONATHAN,22,16,1,3.5625,1.504150390625,4.125,1.627685546875,4-6,1.9375,3.0625,4,3.8125,3.5,5.5,QUANT REASON/MATH SKILLS,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,1
20144,MATH,1012,200,,,JACKSON,HANNAH,22,20,1,4.1494140625,1.348388671875,4.599609375,1.3916015625,7-9,2.14990234375,3.89990234375,5.099609375,3.7998046875,4,5.69921875,QUANT REASON/MATH SKILLS,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,OTH,1
20144,MATH,1071,100,,,LONG,IAN,15,13,1,4.9228515625,0.6405029296875,5.3837890625,0.650390625,10-12,3.15380859375,4.69140625,5.1533203125,3.845703125,4.3837890625,5.7685546875,FINITE MATH SOCI SCI/BUS,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,1
20144,MATH,1081,100,,,BURKETT,SHAWN,21,18,1,4.166015625,1.097900390625,4.529296875,1.1787109375,13-15,3,3.9443359375,5.5,5,4.8232421875,5.666015625,CALCULUS/SOC SCI & BUS,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,1
20144,MATH,1081,200,OL,,HINES,ROBERT,16,5,1,5,0.70703125,5.3994140625,0.8944091796875,16+,2.7998046875,4.7998046875,6,4.7998046875,5.19921875,6,CALCULUS/SOC SCI & BUS,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,1
20144,MATH,1150,400,OL,,DAVIDOFF,NATHAN,11,3,1,5.3330078125,1.154541015625,5.666015625,0.5772705078125,7-9,5.666015625,5.666015625,5.666015625,5,5.3330078125,6,PRECALCULUS MATHEMATICS,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,1
20144,MATH,1150,400,OL,,LIU,XIAORONG,11,2,1,4,2.828125,4,2.828125,10-12,6,4,5,5,5,6,PRECALCULUS MATHEMATICS,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,2
20144,MATH,1150,401,,,COSTON,NATALIE,15,8,1,4.875,1.356201171875,5.75,0.462890625,7-9,3.625,5.375,5.375,4,5,5.75,PRECALCULUS MATHEMATICS,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,1
20144,MATH,1150,401,,,HEALY,ANDREW,15,8,1,4.75,1.034912109375,4.625,1.060546875,7-9,3.625,4.125,4.625,3.875,4.625,5.75,PRECALCULUS MATHEMATICS,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,2
20144,MATH,1300,400,,,FRINAK,JOSHUA,20,19,1,4.4208984375,0.9014892578125,4.525390625,1.348388671875,13-15,3,4.0517578125,5.0517578125,5.578125,4.841796875,5.8330078125,CALCULUS 1,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,1
20144,MATH,1300,400,,,WILLIAMS,NOAH,20,17,1,4.4111328125,1.06396484375,5.25,1,13-15,2.88232421875,5.234375,5.646484375,5.646484375,5,5.9404296875,CALCULUS 1,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,2
20144,MATH,1300,401,,,PULLINS,MARK,19,13,1,4.69140625,1.109375,5,1,13-15,3.3076171875,5,5.7685546875,5.4609375,5.076171875,5.9228515625,CALCULUS 1,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,1
20144,MATH,1300,401,,,SHRINER,JEFFREY,19,12,1,5,1.279052734375,5.666015625,0.7784423828125,13-15,3.41650390625,5.166015625,5.75,5.416015625,5.5,6,CALCULUS 1,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,2
20144,MATH,1300,402,,,BERG,KEVIN,17,11,1,3.90869140625,1.220947265625,3.36328125,1.74755859375,13-15,3,3.36328125,3.81787109375,5.0908203125,5.181640625,5.0908203125,CALCULUS 1,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,1
20144,MATH,1300,402,,,JACK,TREVOR,17,11,1,4.36328125,1.119873046875,5.7265625,0.467041015625,10-12,3.4541015625,5.0908203125,5.8173828125,4.908203125,5.4541015625,5.908203125,CALCULUS 1,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,2
20144,MATH,1300,403,,,KLOTZ,TAYLOR,20,16,1,4.875,0.6190185546875,5.25,0.68310546875,13-15,4.3125,5.25,5.3125,5.125,5.1875,5.875,CALCULUS 1,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,1
20144,MATH,1300,403,,,MATSON,CAROLINE,20,17,1,5.05859375,0.6585693359375,5.4111328125,0.5072021484375,13-15,4.4111328125,4.9404296875,5.4697265625,5,5.1171875,5.8818359375,CALCULUS 1,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,2
20144,MATH,1310,003,,,BEEMER,ALLISON,31,22,1,5.2724609375,1.120361328125,5.1357421875,1.24560546875,4-6,2.9521484375,4.86328125,5.044921875,4.181640625,4.7265625,5.666015625,,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,2
20144,MATH,2001,100,,,KISH,JONATHAN,21,19,1,5.2626953125,0.7333984375,5.7890625,0.5352783203125,10-12,4.3681640625,5.736328125,5.666015625,4.2626953125,5.1103515625,6,INTRO TO DISCRETE MATHEM,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,OTH,1
20144,MATH,2300,400,,,BELCHER,JONATHAN,24,12,1,4.5830078125,0.9002685546875,5.416015625,0.66845703125,10-12,3.66650390625,4.8330078125,4.75,5.416015625,5.3330078125,5.916015625,CALCULUS 2,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,1
20144,MATH,2300,400,,,LEE,JAE MIN,24,13,1,4.1533203125,1.51904296875,4.69140625,1.65234375,10-12,3.9228515625,4.615234375,5.4609375,5.4609375,5,5.7685546875,CALCULUS 2,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,2
20144,MATH,2300,401,,,MANLEY,KEVIN,22,15,1,5.06640625,1.099609375,5.9326171875,0.2581787109375,10-12,3.93310546875,5.3994140625,5.1328125,5.4658203125,5.599609375,6,CALCULUS 2,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,OTH,1
20144,MATH,2300,401,,,ZHANG,LIANG,22,15,1,4.599609375,1.12109375,4.599609375,1.241943359375,10-12,4.2666015625,4.19921875,5.0712890625,5.533203125,5,6,CALCULUS 2,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,2
20144,MATH,2300,402,,,LEDBETTER,SION,24,13,1,4.3076171875,0.854736328125,4.845703125,0.898681640625,10-12,3.615234375,4.23046875,5,4.9228515625,4.7685546875,5.8330078125,CALCULUS 2,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,1
20144,MATH,2300,402,,,PELFREY,MASON,24,14,1,4.427734375,0.9375,4.7138671875,1.637451171875,10-12,3.85693359375,4.142578125,4.7685546875,5,4.8564453125,5.78515625,CALCULUS 2,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,2
20144,MATH,2400,400,,,ROY,MICHAEL,24,16,1,4.75,1.290771484375,4.9375,1.33984375,13-15,4.4375,4.625,5.3125,5.4375,5.125,6,CALCULUS 3,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,OTH,1
20144,MATH,2400,400,,,DAVISON,TRUBEE,24,14,1,4.7138671875,1.382568359375,5.2138671875,1.311279296875,13-15,4.427734375,4.927734375,5.0712890625,5.28515625,5.2138671875,6,CALCULUS 3,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,2
20144,MATH,2400,401,OL,,HOWER,JOHN,24,6,1,4.3330078125,1.86181640625,3.8330078125,1.72216796875,13-15,4.3330078125,3.5,4,5.5,5,5.166015625,CALCULUS 3,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,TA,1
20144,MATH,2510,100,,,NEWBERRY,PATRICK,23,19,1,4.736328125,1.14697265625,5.68359375,0.582275390625,10-12,2.73681640625,5.1044921875,5.7890625,4.3681640625,4.89453125,5.947265625,INTRODUCTION/STATISTICS,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,OTH,1
20144,MATH,2510,200,,,NEWBERRY,PATRICK,23,11,1,4.2724609375,1.009033203125,5.181640625,0.750732421875,7-9,2.90869140625,4.908203125,5.36328125,3.81787109375,4.4541015625,5.8173828125,INTRODUCTION/STATISTICS,,,,,,,,,,,,,,,,BD,AS,NS,LD,MATH,OTH,1
20144,MATH,3001,200,OL,,ANGEL,EITAN,23,10,0.89990234375,2.77734375,1.563232421875,3.099609375,1.852783203125,13-15,3.39990234375,2.89990234375,4.2998046875,5.5,3.89990234375,5.5546875,ANALYSIS I,,,,,,,,,,,,,,,,BD,AS,NS,UD,MATH,OTH,1
20144,MATH,3130,100,,,GREEN,RICHARD M,22,19,1,4.578125,1.21630859375,4.8330078125,1.33935546875,13-15,3.21044921875,4.3681640625,5,4.4736328125,4.68359375,5.841796875,INTRO TO LINEAR ALGEBRA,,,,,,,,,,,,,,,,BD,AS,NS,UD,MATH,TTT,1
20144,MATH,3130,200,,,NEWBERRY,PATRICK,24,15,1,4.7998046875,0.86181640625,5.666015625,0.6171875,13-15,4.06640625,5.2666015625,5.9326171875,5.4658203125,5.4658203125,5.9326171875,INTRO TO LINEAR ALGEBRA,,,,,,,,,,,,,,,,BD,AS,NS,UD,MATH,OTH,1
20144,MATH,3510,100,,,HARPER,JACOB,14,12,1,4.75,0.6214599609375,5.416015625,0.66845703125,10-12,3.25,4.75,5.4541015625,4.75,4.666015625,6,INTRO TO PROB AND STATS,,,,,,,,,,,,,,,,BD,AS,NS,UD,MATH,OTH,1
20144,MATH,4430,200,,,MISHEV,ILIA,22,17,1,5.2939453125,0.771728515625,5.529296875,0.7174072265625,13-15,4.529296875,5.17578125,5.646484375,5.4697265625,5.646484375,5.9404296875,ORDINARY DIFF EQUATIONS,,,,,,,,,,,,,,,,BD,AS,NS,UD,MATH,OTH,1
20144,MATH,4510,100,,,ROY,MICHAEL,23,18,1,4.27734375,1.406005859375,4.8818359375,1.218505859375,10-12,4.166015625,4.388671875,5.27734375,5.5546875,4.7216796875,5.77734375,INTRO-PROBABILITY THEORY,,,,,,,,,,,,,,,,BD,AS,NS,UD,MATH,OTH,1
20144,MATH,4520,200,OL,,SPINA,ALEJANDRO,12,6,1,3.3330078125,1.50537109375,4.3330078125,0.81640625,10-12,4.3330078125,3.66650390625,4.8330078125,3.5,3.5,5.3330078125,INTRO TO MATH STATISTICS,,,,,,,,,,,,,,,,BD,AS,NS,UD,MATH,OTH,1
20144,MCDB,3135,200,OL,,SINGH,RAVINDER,22,15,1,4.8662109375,0.833740234375,4.8662109375,1.302001953125,10-12,3.599609375,4.9326171875,5.4658203125,5.3330078125,5,5.9326171875,MOLECULAR CELL BIOL I,,,,,,,,,,,,,,,,BD,AS,NS,UD,MCDB,TTT,1
